state;date;one_shot_daily;two_shot_daily;three_shot_daily
São Paulo;2021-02-12;121093;81240;0
São Paulo;2021-02-13;25416;13645;0
São Paulo;2021-02-14;4471;10219;0
São Paulo;2021-02-15;65248;68480;0
São Paulo;2021-02-16;36917;73762;0
São Paulo;2021-02-17;37156;65617;0
São Paulo;2021-02-18;36980;66154;0
São Paulo;2021-02-19;29171;48702;0
São Paulo;2021-02-20;7270;5005;0
São Paulo;2021-02-21;1625;891;0
São Paulo;2021-02-22;19907;27753;0
São Paulo;2021-02-23;16548;23681;0
São Paulo;2021-02-24;16247;19987;0
São Paulo;2021-02-25;13505;19266;0
São Paulo;2021-02-26;22393;27856;0
São Paulo;2021-02-27;90944;5799;0
São Paulo;2021-02-28;16638;2334;0
São Paulo;2021-03-01;181150;43705;0
São Paulo;2021-03-02;106992;83985;0
São Paulo;2021-03-03;192426;77955;0
São Paulo;2021-03-04;80151;69351;0
São Paulo;2021-03-05;68108;75146;0
São Paulo;2021-03-06;49695;24660;0
São Paulo;2021-03-07;9754;3400;0
São Paulo;2021-03-08;68004;52707;0
São Paulo;2021-03-09;49227;52095;0
São Paulo;2021-03-10;47507;47832;0
São Paulo;2021-03-11;39918;50190;0
São Paulo;2021-03-12;48471;47488;0
São Paulo;2021-03-13;35474;11708;0
São Paulo;2021-03-14;7020;2332;0
São Paulo;2021-03-15;188343;28031;0
São Paulo;2021-03-16;83260;22038;0
São Paulo;2021-03-17;57952;20583;0
São Paulo;2021-03-18;73607;17880;0
São Paulo;2021-03-19;309616;15156;0
São Paulo;2021-03-20;101484;4795;0
São Paulo;2021-03-21;11904;1867;0
São Paulo;2021-03-22;129409;20501;0
São Paulo;2021-03-23;79261;23241;0
São Paulo;2021-03-24;92321;72591;0
São Paulo;2021-03-25;170269;46400;0
São Paulo;2021-03-26;315766;38349;0
São Paulo;2021-03-27;114304;15076;0
São Paulo;2021-03-28;8672;4402;0
São Paulo;2021-03-29;122177;50687;0
São Paulo;2021-03-30;69806;44579;0
São Paulo;2021-03-31;54181;61275;0
São Paulo;2021-04-01;71308;39417;0
São Paulo;2021-04-02;57264;6464;0
São Paulo;2021-04-03;39339;14593;0
São Paulo;2021-04-04;1763;3460;0
São Paulo;2021-04-05;154924;141316;0
São Paulo;2021-04-06;94415;86809;0
São Paulo;2021-04-07;75126;61726;0
São Paulo;2021-04-08;52235;61272;0
São Paulo;2021-04-09;49740;215780;0
São Paulo;2021-04-10;82597;56008;0
São Paulo;2021-04-11;11102;10915;0
São Paulo;2021-04-12;194331;139184;1
São Paulo;2021-04-13;138132;88465;0
São Paulo;2021-04-14;113757;76244;0
São Paulo;2021-04-15;68337;129372;0
São Paulo;2021-04-16;54677;286597;0
São Paulo;2021-04-17;22896;68177;0
São Paulo;2021-04-18;9582;10352;0
São Paulo;2021-04-19;77491;143026;0
São Paulo;2021-04-20;135095;130019;0
São Paulo;2021-04-21;239449;37810;0
São Paulo;2021-04-22;146167;148892;0
São Paulo;2021-04-23;221204;171684;0
São Paulo;2021-04-24;57564;57625;0
São Paulo;2021-04-25;7007;5759;0
São Paulo;2021-04-26;100684;131639;0
São Paulo;2021-04-27;75530;112054;0
São Paulo;2021-04-28;111358;119905;0
São Paulo;2021-04-29;198889;88714;0
São Paulo;2021-04-30;89527;69483;0
São Paulo;2021-05-01;22128;29602;0
São Paulo;2021-05-02;14906;1498;0
São Paulo;2021-05-03;83443;125086;0
São Paulo;2021-05-04;147939;100866;0
São Paulo;2021-05-05;211126;87473;0
São Paulo;2021-05-06;414372;55451;0
São Paulo;2021-05-07;213211;63724;0
São Paulo;2021-05-08;101424;31078;0
São Paulo;2021-05-09;3603;1865;0
São Paulo;2021-05-10;108153;74187;1
São Paulo;2021-05-11;102442;52328;0
São Paulo;2021-05-12;209923;32874;0
São Paulo;2021-05-13;158351;21020;0
São Paulo;2021-05-14;261169;28435;0
São Paulo;2021-05-15;110418;16804;0
São Paulo;2021-05-16;78053;4649;0
São Paulo;2021-05-17;168303;49898;0
São Paulo;2021-05-18;205838;53949;0
São Paulo;2021-05-19;172708;34602;0
São Paulo;2021-05-20;175038;39541;0
São Paulo;2021-05-21;209684;58208;0
São Paulo;2021-05-22;92056;45054;0
São Paulo;2021-05-23;10310;3810;0
São Paulo;2021-05-24;142713;103832;0
São Paulo;2021-05-25;143674;68407;0
São Paulo;2021-05-26;131545;61135;0
São Paulo;2021-05-27;136312;53431;1
São Paulo;2021-05-28;228800;46344;0
São Paulo;2021-05-29;93708;15034;0
São Paulo;2021-05-30;12897;760;0
São Paulo;2021-05-31;143870;33355;0
São Paulo;2021-06-01;158753;60737;0
São Paulo;2021-06-02;252969;38105;0
São Paulo;2021-06-03;105490;16253;0
São Paulo;2021-06-04;129390;12267;0
São Paulo;2021-06-05;69871;13049;0
São Paulo;2021-06-06;8722;270;1
São Paulo;2021-06-07;177317;18625;0
São Paulo;2021-06-08;176503;12951;0
São Paulo;2021-06-09;190351;9714;0
São Paulo;2021-06-10;210101;9785;0
São Paulo;2021-06-11;296260;8312;0
São Paulo;2021-06-12;178177;1895;0
São Paulo;2021-06-13;11241;161;0
São Paulo;2021-06-14;282556;8337;0
São Paulo;2021-06-15;327847;8013;0
São Paulo;2021-06-16;566693;7852;0
São Paulo;2021-06-17;524857;7957;0
São Paulo;2021-06-18;476275;9233;0
São Paulo;2021-06-19;440223;4408;0
São Paulo;2021-06-20;34305;948;0
São Paulo;2021-06-21;345956;8717;0
São Paulo;2021-06-22;317247;5826;0
São Paulo;2021-06-23;471565;10228;0
São Paulo;2021-06-24;449049;6886;0
São Paulo;2021-06-25;436443;7251;0
São Paulo;2021-06-26;285116;2899;0
São Paulo;2021-06-27;32360;267;0
São Paulo;2021-06-28;392202;38706;0
São Paulo;2021-06-29;418330;38623;0
São Paulo;2021-06-30;477790;37742;0
São Paulo;2021-07-01;341082;34486;0
São Paulo;2021-07-02;362853;32097;0
São Paulo;2021-07-03;153767;13946;0
São Paulo;2021-07-04;7065;3625;0
São Paulo;2021-07-05;350758;46032;0
São Paulo;2021-07-06;339150;48229;0
São Paulo;2021-07-07;464052;54764;0
São Paulo;2021-07-08;458880;54059;0
São Paulo;2021-07-09;326683;20003;0
São Paulo;2021-07-10;117014;21395;0
São Paulo;2021-07-11;3573;2323;0
São Paulo;2021-07-12;333395;74219;2
São Paulo;2021-07-13;229922;90445;0
São Paulo;2021-07-14;232031;187544;0
São Paulo;2021-07-15;438737;157387;0
São Paulo;2021-07-16;430079;208992;0
São Paulo;2021-07-17;331587;100048;0
São Paulo;2021-07-18;36996;3259;0
São Paulo;2021-07-19;447313;141635;0
São Paulo;2021-07-20;421044;136705;0
São Paulo;2021-07-21;393133;274471;0
São Paulo;2021-07-22;397361;280342;0
São Paulo;2021-07-23;405216;198467;1
São Paulo;2021-07-24;185385;82319;0
São Paulo;2021-07-25;9871;23450;0
São Paulo;2021-07-26;274830;154213;0
São Paulo;2021-07-27;330502;208883;0
São Paulo;2021-07-28;179723;206281;0
São Paulo;2021-07-29;246329;325754;0
São Paulo;2021-07-30;365116;180702;0
São Paulo;2021-07-31;164816;93245;0
São Paulo;2021-08-01;21892;4893;0
São Paulo;2021-08-02;316123;147973;0
São Paulo;2021-08-03;358835;140373;0
São Paulo;2021-08-04;375221;231634;1
São Paulo;2021-08-05;395838;184609;0
São Paulo;2021-08-06;373855;254961;0
São Paulo;2021-08-07;147356;118723;0
São Paulo;2021-08-08;4865;63377;0
São Paulo;2021-08-09;249674;227167;1
São Paulo;2021-08-10;532650;232973;0
São Paulo;2021-08-11;422419;200049;0
São Paulo;2021-08-12;478738;224986;0
São Paulo;2021-08-13;509304;268261;0
São Paulo;2021-08-14;432203;210601;0
São Paulo;2021-08-15;249474;49822;0
São Paulo;2021-08-16;324652;418748;0
São Paulo;2021-08-17;272492;415520;0
São Paulo;2021-08-18;219155;453239;0
São Paulo;2021-08-19;154154;382661;1
São Paulo;2021-08-20;133664;396843;0
São Paulo;2021-08-21;87732;140959;0
São Paulo;2021-08-22;7189;12911;0
São Paulo;2021-08-23;139811;312135;0
São Paulo;2021-08-24;138985;275534;0
São Paulo;2021-08-25;135920;332294;0
São Paulo;2021-08-26;119357;251558;0
São Paulo;2021-08-27;114431;335102;0
São Paulo;2021-08-28;58438;153692;0
São Paulo;2021-08-29;26772;10454;1
São Paulo;2021-08-30;397432;343271;0
São Paulo;2021-08-31;423570;349025;1
São Paulo;2021-09-01;351160;348041;0
São Paulo;2021-09-02;247632;413454;0
São Paulo;2021-09-03;233439;413218;0
São Paulo;2021-09-04;86803;196318;0
São Paulo;2021-09-05;14430;21564;0
São Paulo;2021-09-06;243087;168204;0
São Paulo;2021-09-07;32344;58495;0
São Paulo;2021-09-08;251455;629386;0
São Paulo;2021-09-09;271478;605089;1
São Paulo;2021-09-10;252150;471342;0
São Paulo;2021-09-11;122879;263720;1
São Paulo;2021-09-12;16245;20981;0
São Paulo;2021-09-13;196634;478486;0
São Paulo;2021-09-14;175605;485789;1
São Paulo;2021-09-15;146947;376553;6
São Paulo;2021-09-16;112069;377290;2
São Paulo;2021-09-17;89929;410013;0
São Paulo;2021-09-18;31707;169154;1333
São Paulo;2021-09-19;1757;16092;0
São Paulo;2021-09-20;65816;348851;1
São Paulo;2021-09-21;58128;358969;2
São Paulo;2021-09-22;55662;371884;2
São Paulo;2021-09-23;60147;337666;28
São Paulo;2021-09-24;54903;376697;9
São Paulo;2021-09-25;24179;147035;1
São Paulo;2021-09-26;2001;13307;0
São Paulo;2021-09-27;55597;353441;14
São Paulo;2021-09-28;46435;329290;12
São Paulo;2021-09-29;39383;311844;9
São Paulo;2021-09-30;41807;326641;7
São Paulo;2021-10-01;30083;276491;6
São Paulo;2021-10-02;40569;219691;8
São Paulo;2021-10-03;1407;5711;0
São Paulo;2021-10-04;32763;250473;12
São Paulo;2021-10-05;31095;241583;3
São Paulo;2021-10-06;30555;253947;32
São Paulo;2021-10-07;25196;266001;2
São Paulo;2021-10-08;27013;257243;3
São Paulo;2021-10-09;7306;95726;12
São Paulo;2021-10-10;537;9483;0
São Paulo;2021-10-11;5257;59161;27
São Paulo;2021-10-12;1344;18920;0
São Paulo;2021-10-13;24894;265926;5
São Paulo;2021-10-14;24491;243362;7
São Paulo;2021-10-15;27280;244805;18
São Paulo;2021-10-16;26694;171272;2
São Paulo;2021-10-17;793;5557;0
São Paulo;2021-10-18;22132;203296;7
São Paulo;2021-10-19;25081;213786;19
São Paulo;2021-10-20;24425;198836;44
São Paulo;2021-10-21;23866;182657;36
São Paulo;2021-10-22;24536;196108;17
São Paulo;2021-10-23;11220;75771;1
São Paulo;2021-10-24;1306;4637;0
São Paulo;2021-10-25;22706;228558;20
São Paulo;2021-10-26;24246;252302;4
São Paulo;2021-10-27;24846;272507;4
São Paulo;2021-10-28;24262;212658;7
São Paulo;2021-10-29;13450;129155;4
São Paulo;2021-10-30;8972;60434;0
São Paulo;2021-10-31;625;3653;0
São Paulo;2021-11-01;2504;38567;0
São Paulo;2021-11-02;2470;14126;1
São Paulo;2021-11-03;26376;269416;7
São Paulo;2021-11-04;31107;251694;3
São Paulo;2021-11-05;34064;268362;1
São Paulo;2021-11-06;12993;88395;3
São Paulo;2021-11-07;567;3901;0
São Paulo;2021-11-08;20646;227116;2
São Paulo;2021-11-09;18267;216789;18
São Paulo;2021-11-10;16195;183639;15
São Paulo;2021-11-11;17395;178012;25
São Paulo;2021-11-12;17127;183589;4
São Paulo;2021-11-13;5987;78815;0
São Paulo;2021-11-14;465;3438;0
São Paulo;2021-11-15;1357;14387;0
São Paulo;2021-11-16;15586;151583;3
São Paulo;2021-11-17;16221;153003;2
São Paulo;2021-11-18;14333;120124;3
São Paulo;2021-11-19;13255;115990;1
São Paulo;2021-11-20;7519;40543;0
São Paulo;2021-11-21;381;2924;0
São Paulo;2021-11-22;14697;142380;8
São Paulo;2021-11-23;6901;148986;17
São Paulo;2021-11-24;5673;84598;1
São Paulo;2021-11-25;14893;134865;2
São Paulo;2021-11-26;14195;122549;1
São Paulo;2021-11-27;2623;34564;0
São Paulo;2021-11-28;918;3241;0
São Paulo;2021-11-29;14230;123413;1
São Paulo;2021-11-30;14058;100684;10
São Paulo;2021-12-01;14493;113782;5
São Paulo;2021-12-02;15135;114265;14
São Paulo;2021-12-03;14632;110430;5
São Paulo;2021-12-04;4855;40650;3
São Paulo;2021-12-05;362;2192;0
São Paulo;2021-12-06;12940;90524;9
São Paulo;2021-12-07;11825;79443;4
São Paulo;2021-12-08;10538;67860;4
São Paulo;2021-12-09;12242;86706;15
São Paulo;2021-12-10;11588;78361;6
São Paulo;2021-12-11;4080;25338;1
São Paulo;2021-12-12;426;1639;1
São Paulo;2021-12-13;10380;67506;11
São Paulo;2021-12-14;10608;64020;28
São Paulo;2021-12-15;9256;54914;90
São Paulo;2021-12-16;9990;60595;123
São Paulo;2021-12-17;9265;51496;9
São Paulo;2021-12-18;2278;13320;88
São Paulo;2021-12-19;251;1262;0
São Paulo;2021-12-20;9179;45674;5
São Paulo;2021-12-21;8350;43249;7
São Paulo;2021-12-22;7423;37753;5
São Paulo;2021-12-23;5555;27826;5
São Paulo;2021-12-24;542;2731;0
São Paulo;2021-12-25;9;30;0
São Paulo;2021-12-26;73;236;0
São Paulo;2021-12-27;5671;26694;5
São Paulo;2021-12-28;6388;30074;39
São Paulo;2021-12-29;6203;30999;3
São Paulo;2021-12-30;4301;20528;2
