date,country,population_total,state,population_per_state,one_shot_perc,one_shot_daily,one_shot_total,two_shot_perc,two_shot_daily,two_shot_total,three_shot_perc,three_shot_daily,three_shot_total
2021-08-11,Brazil,203070494,Sergipe,2210004,0.5371,26229,1186887,0.1735,6328,383405,0.0000,0,0
2021-08-12,Brazil,203070494,Sergipe,2210004,0.5450,17548,1204435,0.1761,5820,389225,0.0000,0,0
2021-08-13,Brazil,203070494,Sergipe,2210004,0.5513,14035,1218470,0.1781,4376,393601,0.0000,0,0
2021-08-14,Brazil,203070494,Sergipe,2210004,0.5548,7729,1226199,0.1799,3883,397484,0.0000,0,0
2021-08-15,Brazil,203070494,Sergipe,2210004,0.5552,808,1227007,0.1810,2533,400017,0.0000,0,0
2021-08-16,Brazil,203070494,Sergipe,2210004,0.5644,20287,1247294,0.1842,7058,407075,0.0000,0,0
2021-08-17,Brazil,203070494,Sergipe,2210004,0.5725,17906,1265200,0.1885,9417,416492,0.0000,0,0
2021-08-18,Brazil,203070494,Sergipe,2210004,0.5866,31126,1296326,0.1926,9071,425563,0.0000,0,0
2021-08-19,Brazil,203070494,Sergipe,2210004,0.5934,15114,1311440,0.1967,9173,434736,0.0000,0,0
2021-08-20,Brazil,203070494,Sergipe,2210004,0.6035,22366,1333806,0.2007,8808,443544,0.0000,0,0
2021-08-21,Brazil,203070494,Sergipe,2210004,0.6101,14464,1348270,0.2016,1945,445489,0.0000,0,0
2021-08-22,Brazil,203070494,Sergipe,2210004,0.6142,9072,1357342,0.2018,552,446041,0.0000,0,0
2021-08-23,Brazil,203070494,Sergipe,2210004,0.6225,18479,1375821,0.2057,8524,454565,0.0000,0,0
2021-08-24,Brazil,203070494,Sergipe,2210004,0.6318,20434,1396255,0.2110,11716,466281,0.0000,0,0
2021-08-25,Brazil,203070494,Sergipe,2210004,0.6416,21605,1417860,0.2156,10280,476561,0.0000,0,0
2021-08-26,Brazil,203070494,Sergipe,2210004,0.6491,16655,1434515,0.2200,9574,486135,0.0000,0,0
2021-08-27,Brazil,203070494,Sergipe,2210004,0.6557,14624,1449139,0.2246,10228,496363,0.0000,0,0
2021-08-28,Brazil,203070494,Sergipe,2210004,0.6564,1460,1450599,0.2267,4580,500943,0.0000,0,0
2021-08-29,Brazil,203070494,Sergipe,2210004,0.6564,143,1450742,0.2272,1200,502143,0.0000,0,0
2021-08-30,Brazil,203070494,Sergipe,2210004,0.6582,3856,1454598,0.2318,10167,512310,0.0000,0,0
2021-08-31,Brazil,203070494,Sergipe,2210004,0.6603,4745,1459343,0.2375,12570,524880,0.0000,0,0
2021-09-01,Brazil,203070494,Sergipe,2210004,0.6634,6755,1466098,0.2464,19726,544606,0.0000,0,0
2021-09-02,Brazil,203070494,Sergipe,2210004,0.6657,5210,1471308,0.2543,17435,562041,0.0000,0,0
2021-09-03,Brazil,203070494,Sergipe,2210004,0.6681,5115,1476423,0.2600,12625,574666,0.0000,0,0
2021-09-04,Brazil,203070494,Sergipe,2210004,0.6685,1039,1477462,0.2629,6307,580973,0.0000,0,0
2021-09-05,Brazil,203070494,Sergipe,2210004,0.6686,106,1477568,0.2635,1386,582359,0.0000,0,0
2021-09-06,Brazil,203070494,Sergipe,2210004,0.6695,1932,1479500,0.2665,6507,588866,0.0000,0,0
2021-09-07,Brazil,203070494,Sergipe,2210004,0.6695,153,1479653,0.2674,1990,590856,0.0000,0,0
2021-09-08,Brazil,203070494,Sergipe,2210004,0.6723,6072,1485725,0.2751,17200,608056,0.0000,0,0
2021-09-09,Brazil,203070494,Sergipe,2210004,0.6758,7864,1493589,0.2834,18299,626355,0.0000,0,0
2021-09-10,Brazil,203070494,Sergipe,2210004,0.6784,5777,1499366,0.2904,15410,641765,0.0000,0,0
2021-09-11,Brazil,203070494,Sergipe,2210004,0.6801,3651,1503017,0.2951,10359,652124,0.0000,0,0
2021-09-12,Brazil,203070494,Sergipe,2210004,0.6808,1507,1504524,0.2970,4245,656369,0.0000,0,0
2021-09-13,Brazil,203070494,Sergipe,2210004,0.6839,7002,1511526,0.3057,19120,675489,0.0000,0,0
2021-09-14,Brazil,203070494,Sergipe,2210004,0.6865,5651,1517177,0.3156,21926,697415,0.0000,0,0
2021-09-15,Brazil,203070494,Sergipe,2210004,0.6907,9271,1526448,0.3241,18932,716347,0.0000,0,0
2021-09-16,Brazil,203070494,Sergipe,2210004,0.6991,18510,1544958,0.3330,19683,736030,0.0000,0,0
2021-09-17,Brazil,203070494,Sergipe,2210004,0.7041,11180,1556138,0.3389,12903,748933,0.0000,0,0
2021-09-18,Brazil,203070494,Sergipe,2210004,0.7051,2181,1558319,0.3413,5431,754364,0.0000,0,0
2021-09-19,Brazil,203070494,Sergipe,2210004,0.7053,426,1558745,0.3425,2612,756976,0.0000,0,0
2021-09-20,Brazil,203070494,Sergipe,2210004,0.7083,6495,1565240,0.3475,11007,767983,0.0000,0,0
2021-09-21,Brazil,203070494,Sergipe,2210004,0.7146,13990,1579230,0.3553,17329,785312,0.0000,0,0
2021-09-22,Brazil,203070494,Sergipe,2210004,0.7179,7326,1586556,0.3625,15907,801219,0.0000,0,0
2021-09-23,Brazil,203070494,Sergipe,2210004,0.7204,5633,1592189,0.3678,11592,812811,0.0000,0,0
2021-09-24,Brazil,203070494,Sergipe,2210004,0.7220,3474,1595663,0.3709,6946,819757,0.0000,0,0
2021-09-25,Brazil,203070494,Sergipe,2210004,0.7264,9779,1605442,0.3736,5880,825637,0.0000,0,0
2021-09-26,Brazil,203070494,Sergipe,2210004,0.7265,32,1605474,0.3736,55,825692,0.0000,0,0
2021-09-27,Brazil,203070494,Sergipe,2210004,0.7301,8025,1613499,0.3790,11958,837650,0.0000,0,0
2021-09-28,Brazil,203070494,Sergipe,2210004,0.7337,8003,1621502,0.3845,12027,849677,0.0000,0,0
2021-09-29,Brazil,203070494,Sergipe,2210004,0.7368,6919,1628421,0.3897,11523,861200,0.0000,0,0
2021-09-30,Brazil,203070494,Sergipe,2210004,0.7424,12222,1640643,0.3971,16445,877645,0.0000,0,0
2021-10-01,Brazil,203070494,Sergipe,2210004,0.7462,8355,1648998,0.4029,12662,890307,0.0000,0,0
2021-10-02,Brazil,203070494,Sergipe,2210004,0.7472,2320,1651318,0.4062,7495,897802,0.0000,0,0
2021-10-03,Brazil,203070494,Sergipe,2210004,0.7472,20,1651338,0.4063,33,897835,0.0000,0,0
2021-10-04,Brazil,203070494,Sergipe,2210004,0.7502,6673,1658011,0.4119,12411,910246,0.0000,0,0
2021-10-05,Brazil,203070494,Sergipe,2210004,0.7530,6202,1664213,0.4185,14558,924804,0.0000,0,0
2021-10-06,Brazil,203070494,Sergipe,2210004,0.7552,4718,1668931,0.4245,13443,938247,0.0000,2,2
2021-10-07,Brazil,203070494,Sergipe,2210004,0.7566,3133,1672064,0.4289,9638,947885,0.0000,0,2
2021-10-08,Brazil,203070494,Sergipe,2210004,0.7576,2163,1674227,0.4322,7327,955212,0.0000,0,2
2021-10-09,Brazil,203070494,Sergipe,2210004,0.7578,615,1674842,0.4336,3030,958242,0.0000,0,2
2021-10-10,Brazil,203070494,Sergipe,2210004,0.7579,10,1674852,0.4336,26,958268,0.0000,0,2
2021-10-11,Brazil,203070494,Sergipe,2210004,0.7583,1051,1675903,0.4353,3689,961957,0.0000,0,2
2021-10-12,Brazil,203070494,Sergipe,2210004,0.7583,17,1675920,0.4353,44,962001,0.0000,0,2
2021-10-13,Brazil,203070494,Sergipe,2210004,0.7591,1775,1677695,0.4397,9727,971728,0.0000,0,2
2021-10-14,Brazil,203070494,Sergipe,2210004,0.7600,2015,1679710,0.4453,12383,984111,0.0000,0,2
2021-10-15,Brazil,203070494,Sergipe,2210004,0.7608,1671,1681381,0.4498,9993,994104,0.0000,0,2
2021-10-16,Brazil,203070494,Sergipe,2210004,0.7610,502,1681883,0.4508,2122,996226,0.0000,0,2
2021-10-17,Brazil,203070494,Sergipe,2210004,0.7610,10,1681893,0.4508,29,996255,0.0000,0,2
2021-10-18,Brazil,203070494,Sergipe,2210004,0.7617,1437,1683330,0.4586,17227,1013482,0.0000,0,2
2021-10-19,Brazil,203070494,Sergipe,2210004,0.7627,2130,1685460,0.4681,20940,1034422,0.0000,0,2
2021-10-20,Brazil,203070494,Sergipe,2210004,0.7637,2245,1687705,0.4765,18541,1052963,0.0000,0,2
2021-10-21,Brazil,203070494,Sergipe,2210004,0.7656,4246,1691951,0.4839,16565,1069528,0.0000,0,2
2021-10-22,Brazil,203070494,Sergipe,2210004,0.7671,3395,1695346,0.4905,14540,1084068,0.0000,0,2
2021-10-23,Brazil,203070494,Sergipe,2210004,0.7674,642,1695988,0.4915,2046,1086114,0.0000,0,2
2021-10-24,Brazil,203070494,Sergipe,2210004,0.7674,29,1696017,0.4915,35,1086149,0.0000,0,2
2021-10-25,Brazil,203070494,Sergipe,2210004,0.7689,3243,1699260,0.4976,13541,1099690,0.0000,0,2
2021-10-26,Brazil,203070494,Sergipe,2210004,0.7705,3551,1702811,0.5046,15428,1115118,0.0000,0,2
2021-10-27,Brazil,203070494,Sergipe,2210004,0.7716,2355,1705166,0.5109,13978,1129096,0.0000,0,2
2021-10-28,Brazil,203070494,Sergipe,2210004,0.7724,1802,1706968,0.5162,11768,1140864,0.0000,0,2
2021-10-29,Brazil,203070494,Sergipe,2210004,0.7729,1080,1708048,0.5198,7946,1148810,0.0000,0,2
2021-10-30,Brazil,203070494,Sergipe,2210004,0.7729,94,1708142,0.5206,1734,1150544,0.0000,0,2
2021-10-31,Brazil,203070494,Sergipe,2210004,0.7729,2,1708144,0.5206,31,1150575,0.0000,0,2
2021-11-01,Brazil,203070494,Sergipe,2210004,0.7729,74,1708218,0.5208,310,1150885,0.0000,0,2
2021-11-02,Brazil,203070494,Sergipe,2210004,0.7730,31,1708249,0.5208,73,1150958,0.0000,0,2
2021-11-03,Brazil,203070494,Sergipe,2210004,0.7737,1608,1709857,0.5264,12340,1163298,0.0000,0,2
2021-11-04,Brazil,203070494,Sergipe,2210004,0.7747,2145,1712002,0.5323,13151,1176449,0.0000,1,3
2021-11-05,Brazil,203070494,Sergipe,2210004,0.7759,2754,1714756,0.5366,9436,1185885,0.0000,0,3
2021-11-06,Brazil,203070494,Sergipe,2210004,0.7760,209,1714965,0.5370,800,1186685,0.0000,0,3
2021-11-07,Brazil,203070494,Sergipe,2210004,0.7760,39,1715004,0.5370,49,1186734,0.0000,0,3
2021-11-08,Brazil,203070494,Sergipe,2210004,0.7771,2284,1717288,0.5422,11607,1198341,0.0000,1,4
2021-11-09,Brazil,203070494,Sergipe,2210004,0.7783,2819,1720107,0.5483,13397,1211738,0.0000,0,4
2021-11-10,Brazil,203070494,Sergipe,2210004,0.7793,2195,1722302,0.5542,13082,1224820,0.0000,0,4
2021-11-11,Brazil,203070494,Sergipe,2210004,0.7801,1697,1723999,0.5606,14113,1238933,0.0000,0,4
2021-11-12,Brazil,203070494,Sergipe,2210004,0.7807,1446,1725445,0.5660,11944,1250877,0.0000,0,4
2021-11-13,Brazil,203070494,Sergipe,2210004,0.7808,69,1725514,0.5664,809,1251686,0.0000,0,4
2021-11-14,Brazil,203070494,Sergipe,2210004,0.7808,34,1725548,0.5664,62,1251748,0.0000,0,4
2021-11-15,Brazil,203070494,Sergipe,2210004,0.7808,80,1725628,0.5666,492,1252240,0.0000,0,4
2021-11-16,Brazil,203070494,Sergipe,2210004,0.7816,1601,1727229,0.5739,16083,1268323,0.0000,0,4
2021-11-17,Brazil,203070494,Sergipe,2210004,0.7829,2887,1730116,0.5817,17184,1285507,0.0000,0,4
2021-11-18,Brazil,203070494,Sergipe,2210004,0.7837,1774,1731890,0.5891,16467,1301974,0.0000,0,4
2021-11-19,Brazil,203070494,Sergipe,2210004,0.7844,1528,1733418,0.5949,12728,1314702,0.0000,0,4
2021-11-20,Brazil,203070494,Sergipe,2210004,0.7846,570,1733988,0.5978,6374,1321076,0.0000,0,4
2021-11-21,Brazil,203070494,Sergipe,2210004,0.7846,8,1733996,0.5978,129,1321205,0.0000,0,4
2021-11-22,Brazil,203070494,Sergipe,2210004,0.7851,1057,1735053,0.6024,10206,1331411,0.0000,0,4
2021-11-23,Brazil,203070494,Sergipe,2210004,0.7858,1608,1736661,0.6075,11232,1342643,0.0000,0,4
2021-11-24,Brazil,203070494,Sergipe,2210004,0.7869,2462,1739123,0.6128,11666,1354309,0.0000,0,4
2021-11-25,Brazil,203070494,Sergipe,2210004,0.7878,1944,1741067,0.6173,9922,1364231,0.0000,0,4
2021-11-26,Brazil,203070494,Sergipe,2210004,0.7884,1234,1742301,0.6204,6890,1371121,0.0000,0,4
2021-11-27,Brazil,203070494,Sergipe,2210004,0.7885,322,1742623,0.6207,712,1371833,0.0000,0,4
2021-11-28,Brazil,203070494,Sergipe,2210004,0.7885,1,1742624,0.6208,38,1371871,0.0000,0,4
2021-11-29,Brazil,203070494,Sergipe,2210004,0.7890,1131,1743755,0.6244,8014,1379885,0.0000,0,4
2021-11-30,Brazil,203070494,Sergipe,2210004,0.7898,1761,1745516,0.6292,10619,1390504,0.0000,0,4
2021-12-01,Brazil,203070494,Sergipe,2210004,0.7905,1550,1747066,0.6335,9522,1400026,0.0000,0,4
2021-12-02,Brazil,203070494,Sergipe,2210004,0.7916,2461,1749527,0.6375,8939,1408965,0.0000,0,4
2021-12-03,Brazil,203070494,Sergipe,2210004,0.7924,1739,1751266,0.6406,6798,1415763,0.0000,0,4
2021-12-04,Brazil,203070494,Sergipe,2210004,0.7925,159,1751425,0.6409,593,1416356,0.0000,0,4
2021-12-05,Brazil,203070494,Sergipe,2210004,0.7925,21,1751446,0.6409,31,1416387,0.0000,0,4
2021-12-06,Brazil,203070494,Sergipe,2210004,0.7933,1720,1753166,0.6437,6214,1422601,0.0000,0,4
2021-12-07,Brazil,203070494,Sergipe,2210004,0.7939,1433,1754599,0.6470,7300,1429901,0.0000,0,4
2021-12-08,Brazil,203070494,Sergipe,2210004,0.7943,863,1755462,0.6491,4539,1434440,0.0000,0,4
2021-12-09,Brazil,203070494,Sergipe,2210004,0.7949,1274,1756736,0.6520,6518,1440958,0.0000,0,4
2021-12-10,Brazil,203070494,Sergipe,2210004,0.7953,946,1757682,0.6542,4886,1445844,0.0000,0,4
2021-12-11,Brazil,203070494,Sergipe,2210004,0.7954,95,1757777,0.6545,508,1446352,0.0000,0,4
2021-12-12,Brazil,203070494,Sergipe,2210004,0.7954,23,1757800,0.6545,20,1446372,0.0000,0,4
2021-12-13,Brazil,203070494,Sergipe,2210004,0.7959,1213,1759013,0.6567,4854,1451226,0.0000,0,4
2021-12-14,Brazil,203070494,Sergipe,2210004,0.7965,1163,1760176,0.6592,5600,1456826,0.0000,0,4
2021-12-15,Brazil,203070494,Sergipe,2210004,0.7970,1134,1761310,0.6617,5484,1462310,0.0000,0,4
2021-12-16,Brazil,203070494,Sergipe,2210004,0.7974,940,1762250,0.6642,5593,1467903,0.0000,0,4
2021-12-17,Brazil,203070494,Sergipe,2210004,0.7977,723,1762973,0.6659,3734,1471637,0.0000,0,4
2021-12-18,Brazil,203070494,Sergipe,2210004,0.7977,40,1763013,0.6660,222,1471859,0.0000,0,4
2021-12-19,Brazil,203070494,Sergipe,2210004,0.7977,0,1763013,0.6660,31,1471890,0.0000,0,4
2021-12-20,Brazil,203070494,Sergipe,2210004,0.7981,748,1763761,0.6678,3922,1475812,0.0000,0,4
2021-12-21,Brazil,203070494,Sergipe,2210004,0.7984,687,1764448,0.6697,4284,1480096,0.0000,0,4
2021-12-22,Brazil,203070494,Sergipe,2210004,0.7987,619,1765067,0.6716,4153,1484249,0.0000,0,4
2021-12-23,Brazil,203070494,Sergipe,2210004,0.7988,355,1765422,0.6728,2563,1486812,0.0000,0,4
2021-12-24,Brazil,203070494,Sergipe,2210004,0.7988,16,1765438,0.6728,59,1486871,0.0000,0,4
2021-12-25,Brazil,203070494,Sergipe,2210004,0.7988,1,1765439,0.6728,17,1486888,0.0000,0,4
2021-12-26,Brazil,203070494,Sergipe,2210004,0.7988,2,1765441,0.6728,4,1486892,0.0000,0,4
2021-12-27,Brazil,203070494,Sergipe,2210004,0.7990,365,1765806,0.6738,2313,1489205,0.0000,0,4
2021-12-28,Brazil,203070494,Sergipe,2210004,0.7992,390,1766196,0.6750,2577,1491782,0.0000,0,4
2021-12-29,Brazil,203070494,Sergipe,2210004,0.7993,305,1766501,0.6760,2235,1494017,0.0000,0,4
2021-12-30,Brazil,203070494,Sergipe,2210004,0.7994,168,1766669,0.6766,1298,1495315,0.0000,0,4
2021-12-31,Brazil,203070494,Sergipe,2210004,0.7994,4,1766673,0.6766,13,1495328,0.0000,0,4
2021-01-02,Brazil,203070494,São Paulo,44411238,0.0000,0,0,0.0000,1,1,0.0000,0,0
2021-01-03,Brazil,203070494,São Paulo,44411238,0.0000,1,1,0.0000,1,2,0.0000,0,0
2021-01-04,Brazil,203070494,São Paulo,44411238,0.0000,0,1,0.0000,12,14,0.0000,0,0
2021-01-05,Brazil,203070494,São Paulo,44411238,0.0000,2,3,0.0000,13,27,0.0000,0,0
2021-01-06,Brazil,203070494,São Paulo,44411238,0.0000,1,4,0.0000,10,37,0.0000,0,0
2021-01-07,Brazil,203070494,São Paulo,44411238,0.0000,0,4,0.0000,6,43,0.0000,0,0
2021-01-08,Brazil,203070494,São Paulo,44411238,0.0000,1,5,0.0000,5,48,0.0000,0,0
2021-01-09,Brazil,203070494,São Paulo,44411238,0.0000,0,5,0.0000,6,54,0.0000,0,0
2021-01-10,Brazil,203070494,São Paulo,44411238,0.0000,1,6,0.0000,1,55,0.0000,0,0
2021-01-11,Brazil,203070494,São Paulo,44411238,0.0000,2,8,0.0000,2,57,0.0000,0,0
2021-01-12,Brazil,203070494,São Paulo,44411238,0.0000,1,9,0.0000,13,70,0.0000,0,0
2021-01-13,Brazil,203070494,São Paulo,44411238,0.0000,2,11,0.0000,1,71,0.0000,0,0
2021-01-14,Brazil,203070494,São Paulo,44411238,0.0000,0,11,0.0000,0,71,0.0000,0,0
2021-01-16,Brazil,203070494,São Paulo,44411238,0.0000,1,12,0.0000,1,72,0.0000,0,0
2021-01-17,Brazil,203070494,São Paulo,44411238,0.0000,362,374,0.0000,35,107,0.0000,0,0
2021-01-18,Brazil,203070494,São Paulo,44411238,0.0000,1307,1681,0.0000,12,119,0.0000,0,0
2021-01-19,Brazil,203070494,São Paulo,44411238,0.0003,9460,11141,0.0000,23,142,0.0000,0,0
2021-01-20,Brazil,203070494,São Paulo,44411238,0.0009,30377,41518,0.0000,52,194,0.0000,0,0
2021-01-21,Brazil,203070494,São Paulo,44411238,0.0030,90433,131951,0.0000,203,397,0.0000,0,0
2021-01-22,Brazil,203070494,São Paulo,44411238,0.0060,134729,266680,0.0000,313,710,0.0000,0,0
2021-01-23,Brazil,203070494,São Paulo,44411238,0.0067,31512,298192,0.0000,60,770,0.0000,0,0
2021-01-24,Brazil,203070494,São Paulo,44411238,0.0070,10491,308683,0.0000,28,798,0.0000,0,0
2021-01-25,Brazil,203070494,São Paulo,44411238,0.0082,54046,362729,0.0000,84,882,0.0000,0,0
2021-01-26,Brazil,203070494,São Paulo,44411238,0.0094,55666,418395,0.0000,111,993,0.0000,0,0
2021-01-27,Brazil,203070494,São Paulo,44411238,0.0110,72075,490470,0.0000,100,1093,0.0000,0,0
2021-01-28,Brazil,203070494,São Paulo,44411238,0.0133,99661,590131,0.0000,119,1212,0.0000,0,0
2021-01-29,Brazil,203070494,São Paulo,44411238,0.0152,85103,675234,0.0000,76,1288,0.0000,0,0
2021-01-30,Brazil,203070494,São Paulo,44411238,0.0157,20024,695258,0.0000,10,1298,0.0000,0,0
2021-01-31,Brazil,203070494,São Paulo,44411238,0.0157,3749,699007,0.0000,16,1314,0.0000,0,0
2021-02-01,Brazil,203070494,São Paulo,44411238,0.0169,53069,752076,0.0000,80,1394,0.0000,0,0
2021-02-02,Brazil,203070494,São Paulo,44411238,0.0184,64121,816197,0.0000,136,1530,0.0000,0,0
2021-02-03,Brazil,203070494,São Paulo,44411238,0.0202,83114,899311,0.0000,223,1753,0.0000,0,0
2021-02-04,Brazil,203070494,São Paulo,44411238,0.0229,119371,1018682,0.0000,266,2019,0.0000,0,0
2021-02-05,Brazil,203070494,São Paulo,44411238,0.0254,111079,1129761,0.0001,290,2309,0.0000,0,0
2021-02-06,Brazil,203070494,São Paulo,44411238,0.0262,35258,1165019,0.0001,46,2355,0.0000,0,0
2021-02-07,Brazil,203070494,São Paulo,44411238,0.0265,10125,1175144,0.0001,35,2390,0.0000,0,0
2021-02-08,Brazil,203070494,São Paulo,44411238,0.0289,107281,1282425,0.0001,697,3087,0.0000,0,0
2021-02-09,Brazil,203070494,São Paulo,44411238,0.0307,81561,1363986,0.0001,1842,4929,0.0000,0,0
2021-02-10,Brazil,203070494,São Paulo,44411238,0.0323,69373,1433359,0.0003,7342,12271,0.0000,0,0
2021-02-11,Brazil,203070494,São Paulo,44411238,0.0343,91034,1524393,0.0014,50608,62879,0.0000,0,0
2021-02-12,Brazil,203070494,São Paulo,44411238,0.0371,121093,1645486,0.0032,81240,144119,0.0000,0,0
2021-02-13,Brazil,203070494,São Paulo,44411238,0.0376,25416,1670902,0.0036,13645,157764,0.0000,0,0
2021-02-14,Brazil,203070494,São Paulo,44411238,0.0377,4471,1675373,0.0038,10219,167983,0.0000,0,0
2021-02-15,Brazil,203070494,São Paulo,44411238,0.0392,65248,1740621,0.0053,68480,236463,0.0000,0,0
2021-02-16,Brazil,203070494,São Paulo,44411238,0.0400,36917,1777538,0.0070,73762,310225,0.0000,0,0
2021-02-17,Brazil,203070494,São Paulo,44411238,0.0409,37156,1814694,0.0085,65617,375842,0.0000,0,0
2021-02-18,Brazil,203070494,São Paulo,44411238,0.0417,36980,1851674,0.0100,66154,441996,0.0000,0,0
2021-02-19,Brazil,203070494,São Paulo,44411238,0.0424,29171,1880845,0.0110,48702,490698,0.0000,0,0
2021-02-20,Brazil,203070494,São Paulo,44411238,0.0425,7270,1888115,0.0112,5005,495703,0.0000,0,0
2021-02-21,Brazil,203070494,São Paulo,44411238,0.0426,1625,1889740,0.0112,891,496594,0.0000,0,0
2021-02-22,Brazil,203070494,São Paulo,44411238,0.0430,19907,1909647,0.0118,27753,524347,0.0000,0,0
2021-02-23,Brazil,203070494,São Paulo,44411238,0.0434,16548,1926195,0.0123,23681,548028,0.0000,0,0
2021-02-24,Brazil,203070494,São Paulo,44411238,0.0437,16247,1942442,0.0128,19987,568015,0.0000,0,0
2021-02-25,Brazil,203070494,São Paulo,44411238,0.0440,13505,1955947,0.0132,19266,587281,0.0000,0,0
2021-02-26,Brazil,203070494,São Paulo,44411238,0.0445,22393,1978340,0.0139,27856,615137,0.0000,0,0
2021-02-27,Brazil,203070494,São Paulo,44411238,0.0466,90944,2069284,0.0140,5799,620936,0.0000,0,0
2021-02-28,Brazil,203070494,São Paulo,44411238,0.0470,16638,2085922,0.0140,2334,623270,0.0000,0,0
2021-03-01,Brazil,203070494,São Paulo,44411238,0.0510,181150,2267072,0.0150,43705,666975,0.0000,0,0
2021-03-02,Brazil,203070494,São Paulo,44411238,0.0535,106992,2374064,0.0169,83985,750960,0.0000,0,0
2021-03-03,Brazil,203070494,São Paulo,44411238,0.0578,192426,2566490,0.0187,77955,828915,0.0000,0,0
2021-03-04,Brazil,203070494,São Paulo,44411238,0.0596,80151,2646641,0.0202,69351,898266,0.0000,0,0
2021-03-05,Brazil,203070494,São Paulo,44411238,0.0611,68108,2714749,0.0219,75146,973412,0.0000,0,0
2021-03-06,Brazil,203070494,São Paulo,44411238,0.0622,49695,2764444,0.0225,24660,998072,0.0000,0,0
2021-03-07,Brazil,203070494,São Paulo,44411238,0.0625,9754,2774198,0.0225,3400,1001472,0.0000,0,0
2021-03-08,Brazil,203070494,São Paulo,44411238,0.0640,68004,2842202,0.0237,52707,1054179,0.0000,0,0
2021-03-09,Brazil,203070494,São Paulo,44411238,0.0651,49227,2891429,0.0249,52095,1106274,0.0000,0,0
2021-03-10,Brazil,203070494,São Paulo,44411238,0.0662,47507,2938936,0.0260,47832,1154106,0.0000,0,0
2021-03-11,Brazil,203070494,São Paulo,44411238,0.0671,39918,2978854,0.0271,50190,1204296,0.0000,0,0
2021-03-12,Brazil,203070494,São Paulo,44411238,0.0682,48471,3027325,0.0282,47488,1251784,0.0000,0,0
2021-03-13,Brazil,203070494,São Paulo,44411238,0.0690,35474,3062799,0.0284,11708,1263492,0.0000,0,0
2021-03-14,Brazil,203070494,São Paulo,44411238,0.0691,7020,3069819,0.0285,2332,1265824,0.0000,0,0
2021-03-15,Brazil,203070494,São Paulo,44411238,0.0734,188343,3258162,0.0291,28031,1293855,0.0000,0,0
2021-03-16,Brazil,203070494,São Paulo,44411238,0.0752,83260,3341422,0.0296,22038,1315893,0.0000,0,0
2021-03-17,Brazil,203070494,São Paulo,44411238,0.0765,57952,3399374,0.0301,20583,1336476,0.0000,0,0
2021-03-18,Brazil,203070494,São Paulo,44411238,0.0782,73607,3472981,0.0305,17880,1354356,0.0000,0,0
2021-03-19,Brazil,203070494,São Paulo,44411238,0.0852,309616,3782597,0.0308,15156,1369512,0.0000,0,0
2021-03-20,Brazil,203070494,São Paulo,44411238,0.0875,101484,3884081,0.0309,4795,1374307,0.0000,0,0
2021-03-21,Brazil,203070494,São Paulo,44411238,0.0877,11904,3895985,0.0310,1867,1376174,0.0000,0,0
2021-03-22,Brazil,203070494,São Paulo,44411238,0.0906,129409,4025394,0.0314,20501,1396675,0.0000,0,0
2021-03-23,Brazil,203070494,São Paulo,44411238,0.0924,79261,4104655,0.0320,23241,1419916,0.0000,0,0
2021-03-24,Brazil,203070494,São Paulo,44411238,0.0945,92321,4196976,0.0336,72591,1492507,0.0000,0,0
2021-03-25,Brazil,203070494,São Paulo,44411238,0.0983,170269,4367245,0.0347,46400,1538907,0.0000,0,0
2021-03-26,Brazil,203070494,São Paulo,44411238,0.1054,315766,4683011,0.0355,38349,1577256,0.0000,0,0
2021-03-27,Brazil,203070494,São Paulo,44411238,0.1080,114304,4797315,0.0359,15076,1592332,0.0000,0,0
2021-03-28,Brazil,203070494,São Paulo,44411238,0.1082,8672,4805987,0.0360,4402,1596734,0.0000,0,0
2021-03-29,Brazil,203070494,São Paulo,44411238,0.1110,122177,4928164,0.0371,50687,1647421,0.0000,0,0
2021-03-30,Brazil,203070494,São Paulo,44411238,0.1125,69806,4997970,0.0381,44579,1692000,0.0000,0,0
2021-03-31,Brazil,203070494,São Paulo,44411238,0.1138,54181,5052151,0.0395,61275,1753275,0.0000,0,0
2021-04-01,Brazil,203070494,São Paulo,44411238,0.1154,71308,5123459,0.0404,39417,1792692,0.0000,0,0
2021-04-02,Brazil,203070494,São Paulo,44411238,0.1167,57264,5180723,0.0405,6464,1799156,0.0000,0,0
2021-04-03,Brazil,203070494,São Paulo,44411238,0.1175,39339,5220062,0.0408,14593,1813749,0.0000,0,0
2021-04-04,Brazil,203070494,São Paulo,44411238,0.1176,1763,5221825,0.0409,3460,1817209,0.0000,0,0
2021-04-05,Brazil,203070494,São Paulo,44411238,0.1211,154924,5376749,0.0441,141316,1958525,0.0000,0,0
